user_id,items_count
76561198102874801,4
76561198102911494,2
Axys79,164
76561198102914389,13
76561198102921287,0
FireAir,0
76561198102932937,4
PulpCraft,300
aloypanghensem,27
nicky202,1
Jaib,25
76561198102957269,6
76561198102958784,1
adangsup,9
76561198102962152,6
ayeziz,18
76561198102985428,0
76561198102987134,0
76561198102991301,17
76561198102994003,5
76561198103002152,12
76561198103003178,11
76561198103020723,9
76561198103027767,0
427533764,1
76561198103041314,0
76561198103044040,10
76561198103047497,7
76561198103048708,1
76561198103055877,1
Aqua-gaming,4
76561198103063623,6
76561198103066332,1
MEXICAN_JOKER,2
76561198103079039,10
76561198103079083,0
76561198103079509,5
76561198103079725,14
76561198103084929,0
76561198103101219,2
76561198103102019,31
76561198103105807,84
76561198103109537,0
SuperRowando,60
76561198103124541,2
alpha_lyons,0
76561198103133102,1
76561198103133611,14
76561198103137154,2
76561198103139428,1
76561198103146826,0
76561198103155373,14
76561198103164270,0
76561198103166387,0
76561198103171940,1
76561198103182734,0
76561198103198273,9
76561198103199140,4
76561198103201457,0
76561198103210517,24
76561198103211431,0
76561198103211891,14
riyad602,7
thegamer048,4
wadeskeetz,64
76561198103219479,0
76561198103219513,19
nashihle,21
76561198103223442,6
76561198103225030,1
76561198103225439,0
76561198103227480,18
76561198103228488,29
76561198103229486,46
76561198103232792,0
76561198103233634,0
RenegadeDoesGaming,2
76561198103241823,8
rtsth,22
76561198103255502,0
yel369,12
76561198103285900,1
R0D0LF0,23
76561198103287239,0
mishacolins,1
skinny2508,2
ihsanity,10
whitelight6,125
76561198103335127,24
76561198103341117,5
76561198103342524,7
76561198103349287,0
josejorgeramirezo,1
76561198103355734,4
76561198103358849,6
76561198103361900,0
76561198103362089,0
76561198103366279,0
76561198103367941,0
76561198103370110,53
saihlgrid,1
nothardtofind,1
76561198103373619,4
76561198103373798,13
76561198103375346,11
76561198103378526,5
76561198103380461,19
nonkub102,1
76561198103382674,13
76561198103383649,0
76561198103385686,6
76561198103386218,1
76561198103390719,4
76561198103392674,0
76561198103395078,52
76561198103396448,51
76561198103401599,0
DragonWinds,26
76561198103423101,3
boyzero25299,39
dalek_supreme,93
76561198103467563,5
76561198103477002,8
76561198103481260,1
76561198103482540,31
grgfdrhjtrytjttk,0
76561198103497161,0
76561198103498025,0
76561198103505734,1
76561198103511143,0
Mayonado,1
76561198103531464,4
StonedToon,73
76561198103532952,0
76561198103535054,0
76561198103539204,8
FuzzSlam,218
76561198103541432,41
76561198103548224,8
76561198103549781,4
76561198103553721,0
legitruski69,29
76561198103563651,5
76561198103563667,0
76561198103566031,28
76561198103566623,4
76561198103570639,7
76561198103570968,55
76561198103571657,19
76561198103582336,3
76561198103591529,4
76561198103596158,1
76561198103599236,26
76561198103604599,0
76561198103608780,9
ygorlolz,15
76561198103640075,4
76561198103647722,0
76561198103648410,0
76561198103649700,46
76561198103654208,1
76561198103660656,0
76561198103665385,0
76561198103667651,3
adamdacheeseburger139146,9
76561198103674768,29
76561198103675133,0
76561198103675246,8
76561198103678982,0
76561198103681937,0
PoorLifeDecisions,78
iamnotza,58
itsVoidzz,14
76561198103714736,1
rialzakiller-mode-pro,4
76561198103763182,0
76561198103800358,0
76561198103814256,0
76561198103820949,25
76561198103821455,22
MrInward,58
76561198103838954,14
xMoBBzY,0
76561198103845573,16
76561198103851067,1
76561198103851106,1
76561198103854871,0
76561198103855796,0
76561198103859241,4
76561198103861118,42
goldenweaponguyz,19
76561198103869584,5
76561198103873805,0
76561198103876245,0
76561198103922081,0
kongpha,2
Losferato,2
76561198103929771,2
76561198103931743,19
cocaso20,34
76561198103944515,0
76561198103957482,0
76561198103968912,45
76561198103969646,14
Dajeung,14
76561198103973582,9
76561198103978776,1
76561198103978877,20
76561198103985144,18
samboy426,1
76561198103991073,8
76561198103992907,1
76561198103998769,0
76561198103999262,1
76561198103999449,1
76561198104002943,1
76561198104009281,0
76561198104025623,0
76561198104038114,0
76561198104043703,0
76561198104046608,1
76561198104048298,13
76561198104049000,1
76561198104063091,1
76561198104068461,0
76561198104078403,50
bbbeginner,13
76561198104082316,0
flameMan13,0
sethyjc,23
76561198104099515,0
76561198104099932,0
76561198104107737,1
golfitsme,56
76561198104114113,0
kjw1021,0
76561198104116130,1
conor629,70
76561198104120992,0
76561198104121239,12
76561198104122849,2
76561198104127607,12
76561198104141245,0
76561198104162691,0
76561198104178698,0
76561198104185353,0
76561198104192216,1
76561198104195007,2
76561198104196315,1
76561198104198707,33
76561198104202767,4
76561198104203606,2
76561198104204975,20
76561198104208195,0
maiconbiss,0
76561198104217102,1
76561198104222087,4
76561198104223343,1
Bullgull,83
76561198104225772,2
boozaboy998,3
1800CIA,0
76561198104230897,1
o2thage,25
76561198104239372,0
76561198104243813,5
76561198104243926,8
MGoddard321,90
76561198104245879,6
76561198104248286,10
76561198104252420,83
76561198104253058,7
76561198104255305,36
76561198104259586,30
76561198104263920,17
76561198104273323,34
76561198104276320,4
76561198104278013,0
76561198104279753,11
76561198104281246,2
76561198104300788,3
76561198104300947,0
76561198104310934,2
leo_sebas2013,56
76561198104316360,0
76561198104321476,12
76561198104325515,7
76561198104329102,2
76561198104332809,1
76561198104334565,2
76561198104336666,0
76561198104347252,0
76561198104354722,1
Coolstrict,12
76561198104371550,1
76561198104377498,0
76561198104379099,17
76561198104379454,0
tomdragao,14
76561198104385509,101
76561198104387311,62
76561198104387388,1
76561198104388002,14
76561198104389415,0
76561198104392779,1
76561198104395505,51
76561198104399359,3
76561198104400708,1
76561198104406024,0
76561198104410707,0
shizumiyazaki,0
76561198104418963,4
76561198104424564,0
76561198104429823,0
76561198104445571,0
Dickensrock,1
1726432,12
76561198104453799,0
76561198104456044,3
76561198104467768,0
76561198104498521,0
FPBA,48
76561198104510756,1
76561198104512728,11
76561198104514196,7
76561198104515443,0
76561198104518354,0
76561198104532151,1
76561198104538212,0
tf2_man_tf2,3
76561198104550692,0
76561198104555370,0
76561198104557586,13
76561198104558788,4
76561198104564392,0
76561198104564543,1
76561198104575054,0
76561198104575876,11
76561198104581226,0
76561198104604032,16
76561198104604217,0
76561198104608501,21
76561198104647956,22
HSDHermesHSD,5
76561198104661664,0
76561198104670811,1
76561198104690534,3
Gbusiquia,12
76561198104700202,0
76561198104704671,1
76561198104717481,0
bigluan,68
70293553,6
76561198104780894,3
KristyKitty,4
76561198104806722,0
nick88n,5
76561198104809738,0
76561198104811879,33
76561198104820802,22
76561198104824291,0
76561198104827648,0
76561198104830030,0
76561198104831343,41
76561198104831706,49
76561198104835967,23
76561198104843562,0
76561198104850152,1
76561198104857170,5
76561198104860184,1
aleex2342,8
76561198104878115,0
76561198104888040,13
76561198104900607,1
76561198104928366,0
76561198104928598,0
nattapol,0
76561198104947704,1
76561198104953430,8
76561198104955420,0
76561198104958017,0
76561198104963184,2
76561198104965717,0
76561198104986192,7
76561198104986767,29
76561198104986929,4
76561198104994735,2
76561198105002213,1
76561198105003246,1
76561198105008824,0
76561198105011915,3
whatmatee,8
76561198105027578,34
ByNinja85,2
76561198105035158,1
76561198105041686,1
76561198105050156,1
76561198105050853,1
76561198105053231,1
76561198105067141,0
cindyanne,6
76561198105074315,0
76561198105088289,1
76561198105089020,4
76561198105091215,26
76561198105099588,4
76561198105105482,11
76561198105111413,22
76561198105116443,1
76561198105116635,11
76561198105116664,0
76561198105127504,0
sciikos,1
76561198105130240,0
76561198105133595,0
76561198105143495,0
76561198105147781,30
76561198105150404,1
76561198105156577,24
76561198105163930,0
76561198105166842,0
76561198105168260,4
76561198105209680,17
76561198105210272,14
76561198105214568,20
76561198105214631,1
76561198105216677,7
76561198105222989,7
76561198105232752,1
76561198105233656,39
76561198105235982,0
76561198105238394,41
Breakercsyoyo,40
RANDOMGAMERBR,1
76561198105254829,6
76561198105256610,3
76561198105260646,17
76561198105264592,0
76561198105264855,0
Drasky2,0
76561198105276417,16
76561198105276872,2
76561198105277149,3
76561198105283552,0
76561198105288060,1
76561198105288362,0
76561198105288980,0
76561198105297623,2
build20,10
76561198105302190,0
76561198105304989,0
76561198105317896,2
76561198105320371,7
76561198105327494,0
76561198105334971,1
76561198105359059,5
76561198105362798,14
shauny258,2
76561198105376621,1
76561198105381556,0
76561198105385828,56
76561198105388952,9
76561198105394590,0
Mace-Man10,21
76561198105400324,3
luis1589,0
76561198105414988,0
76561198105415813,0
76561198105416774,0
76561198105435608,25
76561198105440909,1
76561198105446794,1
LDInDOta,13
MadBrosOnTheBeach,3
76561198105474198,0
76561198105474559,0
76561198105477181,0
76561198105480035,11
76561198105485205,1
Joli-Im-FEATIFUL,35
76561198105510962,0
76561198105519194,12
76561198105534315,0
76561198105541574,2
76561198105553962,19
76561198105565481,3
76561198105566019,68
76561198105569576,3
76561198105572428,1
76561198105572500,2
76561198105574473,12
76561198105574566,48
76561198105584051,19
76561198105590457,2
76561198105597485,14
76561198105604079,0
76561198105606473,8
76561198105608007,37
76561198105619837,12
76561198105620176,0
76561198105623981,1
RafliGamma,17
76561198105634729,48
76561198105635842,0
ricaj07,0
76561198105661525,0
76561198105667967,36
76561198105667996,12
76561198105670461,0
76561198105670916,0
76561198105679301,0
neda25,21
76561198105686579,14
frghergtdegftr,33
76561198105698364,0
penguinehat,8
76561198105707463,11
renetherabbit,2
76561198105714095,5
76561198105714649,0
76561198105720575,1
697235,22
76561198105731422,2
76561198105733893,1
76561198105736791,22
Omegatr0n,15
76561198105740340,53
SamThaiday,38
Spirit02,37
76561198105781464,3
76561198105810707,0
76561198105811332,0
76561198105815034,9
uterus_executerus,48
76561198105828533,0
vbogzhd,35
76561198105833069,3
0darkhood,0
gme13,0
heathhhhhhhhhhh,39
76561198105855625,1
76561198105857816,0
76561198105858449,1
Haillol,21
76561198105872917,29
pedrodetonator,0
ToastyMcToasters,16
76561198105900197,1
76561198105908486,92
76561198105924439,3
76561198105931184,0
76561198105934938,1
76561198105941197,0
76561198105943128,13
76561198105943996,43
B3AUZ1B00,70
darrylkerrigan,80
76561198105971374,4
76561198105974811,1
76561198105984256,0
76561198106001274,6
76561198106003419,46
76561198106032854,0
76561198106032962,0
76561198106040186,5
76561198106047873,2
76561198106054772,0
76561198106056695,2
Kevaroid,18
76561198106062264,6
adamshukri,26
76561198106063618,11
76561198106064105,3
76561198106064430,1
76561198106065627,0
76561198106066422,0
76561198106068855,50
76561198106072994,32
76561198106073209,38
76561198106073934,33
76561198106076102,5
76561198106076299,15
76561198106077264,12
76561198106081923,8
76561198106082782,99
76561198106086633,0
lowkiingseng,3
archN1g,0
76561198106099969,2
76561198106102416,110
76561198106107117,1
76561198106110725,0
76561198106115755,1
76561198106130236,0
76561198106139802,8
76561198106143042,0
stasly,40
76561198106157094,23
ProFragzie,0
76561198106166061,1
76561198106168493,32
76561198106169782,56
76561198106176122,82
76561198106179892,2
76561198106182173,0
76561198106183244,1
76561198106185045,1
76561198106192111,8
bogan88,0
76561198106192847,0
arminvanbyte,32
76561198106198320,0
76561198106204590,25
76561198106215984,1
76561198106220454,0
76561198106220992,1
76561198106222390,0
76561198106224673,95
76561198106233971,25
76561198106235669,8
76561198106236030,1
lomardriver,39
76561198106249695,0
76561198106252668,3
76561198106257818,54
76561198106264242,21
76561198106267497,1
76561198106272063,0
76561198106274834,0
76561198106276233,4
76561198106279067,5
76561198106280876,1
adrean132,3
Chitoge4Waifu,16
76561198106305390,1
djorpheusmusic,91
bangkokhooker,34
Stalkmemuch,25
76561198106311772,0
76561198106315258,31
76561198106334357,25
76561198106337647,1
76561198106340596,1
76561198106345909,0
Thorinnnnnnnnnn,64
firechicken06,0
76561198106348929,1
76561198106352755,11
76561198106356033,0
76561198106366366,1
danial18,0
76561198106368900,1
76561198106370418,2
76561198106392371,4
76561198106397262,73
76561198106407160,15
76561198106425707,1
moobeam,10
76561198106451606,11
76561198106454072,1
76561198106468655,0
Mekristan,28
76561198106478670,1
martinha76,1
76561198106484162,1
melazabrou,0
76561198106493462,5
76561198106497799,0
76561198106501887,6
76561198106506089,1
76561198106517803,1
76561198106518490,1
x0sh7mfH,2
76561198106553670,83
76561198106555545,0
76561198106561116,21
76561198106566327,1
76561198106568060,117
MutantSloth,44
Grim-The-Protector-of-Tables,15
aussievin,0
nineft,3
76561198106583757,0
76561198106586006,0
76561198106586596,0
76561198106597589,6
76561198106608467,0
76561198106612756,4
pondo111,2
76561198106618351,48
76561198106619645,0
76561198106621793,4
76561198106622238,1
76561198106622936,16
76561198106624427,0
76561198106626996,17
76561198106627024,26
76561198106631085,0
76561198106631285,12
Absolutememeking,0
76561198106634739,104
76561198106635139,0
76561198106652718,8
76561198106660297,0
76561198106677106,1
76561198106681186,3
76561198106683006,0
pheeeeliks,56
76561198106745188,2
76561198106750330,22
76561198106752288,19
rootsareya2,11
76561198106764086,2
jamesoconnell08,5
76561198106766112,0
76561198106766623,0
76561198106766833,105
76561198106773483,1
76561198106792463,1
76561198106799628,0
76561198106844945,0
jaiallman13,4
76561198106858748,1
76561198106859306,1
76561198106860761,0
TheMarioZeldaGuy,8
firerikfang,0
76561198106863700,0
76561198106868869,2
76561198106876307,4
76561198106878606,17
76561198106882192,1
76561198106883074,33
NecroticFlix,26
76561198106888448,2
76561198106890782,1
76561198106890992,0
76561198106895767,0
76561198106897142,13
76561198106899569,1
76561198106912091,22
76561198106942638,0
76561198106947158,0
76561198106947888,1
76561198106951732,0
OttomansRinSpace,24
76561198106964437,6
76561198106967257,0
agentphil,0
76561198106982330,74
76561198106983512,0
76561198106989038,1
76561198106990446,27
76561198106997209,3
76561198106999273,2
supercheesetoaster,93
76561198107004152,1
76561198107005118,0
76561198107009450,2
76561198107015413,0
76561198107019033,37
76561198107033848,60
76561198107034938,1
76561198107042815,8
76561198107063578,1
SKYTROLL,2
76561198107070609,9
76561198107071110,47
76561198107078809,0
76561198107082924,5
0854029092,5
550455,16
76561198107085624,0
76561198107089139,0
76561198107090977,1
76561198107092168,5
76561198107092900,9
76561198107092973,0
76561198107094315,0
76561198107103913,40
76561198107105484,0
76561198107108452,0
Thai_game,0
76561198107110402,2
76561198107118769,2
76561198107119704,8
76561198107121855,44
76561198107123149,0
76561198107127283,21
76561198107130539,0
76561198107131169,8
rikanez,0
essozaza147,1
76561198107148508,0
76561198107152558,10
76561198107154005,2
76561198107175499,0
76561198107177722,157
76561198107183883,0
76561198107200847,20
76561198107203501,25
76561198107205574,0
76561198107208526,2
76561198107222103,1
76561198107223698,0
999999999999991,6
5941594195198,0
76561198107235245,13
76561198107235321,4
thisishung,58
76561198107249523,12
benaffelk,1
76561198107256259,1
76561198107257487,0
76561198107260483,0
76561198107260620,0
czfdsa120za007,0
76561198107278181,7
76561198107278327,1
76561198107278710,24
76561198107282132,9
76561198107283457,33
76561198107288557,0
76561198107289558,0
76561198107295649,24
